"Weight set: ","[0.8677033734624879, 0.4130305461314676, 0.8667630569664856, 0.7072453169057696]"
"intpathway","wikipathways","LCS","Normalized LCS","Gene Agreement","GenePair Agreement","Score"
"abc_transporters","sc_gluconeogenesis_wp156_69762","6","0.083","0.011","0.000","0.931"
"abc_transporters","sc_nad_biosynthesis_wp84_71345","7","0.104","0.005","0.000","0.943"
"abc_transporters","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","9","0.146","0.013","0.000","0.976"
"abc_transporters","sc_cell_cycle_and_cell_division_wp414_78393","6","0.083","0.184","0.000","1.003"
"abc_transporters","sc_udp-glucose_conversion_wp109_69750","7","0.104","0.008","0.000","0.945"
"abc_transporters","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","9","0.146","0.018","0.000","0.978"
"abc_transporters","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","8","0.125","0.031","0.000","0.969"
"abc_transporters","sc_trehalose_degradation,_low_osmolarity_wp70_70048","10","0.167","0.008","0.000","0.989"
"abc_transporters","sc_leucine_biosynthesis_wp180_69807","7","0.104","0.010","0.000","0.945"
"abc_transporters","sc_toluene_degradation_wp60_78389","7","0.104","0.010","0.000","0.945"
"abc_transporters","sc_triglyceride_biosynthesis_wp266_69843","8","0.125","0.007","0.000","0.959"
"abc_transporters","sc_glycolysis_wp253_69832","4","0.042","0.029","0.000","0.909"
"abc_transporters","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","9","0.146","0.007","0.000","0.974"
"abc_transporters","sc_proteasome_degradation_wp158_77442","8","0.125","0.059","0.000","0.981"
"abc_transporters","sc_tryptophan_degradation_wp301_67723","8","0.125","0.019","0.000","0.964"
"abc_transporters","sc_glucose-1-phosphate_metabolism_wp260_69835","8","0.125","0.007","0.000","0.959"
"abc_transporters","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","9","0.146","0.019","0.000","0.979"
"abc_transporters","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","10","0.167","0.034","0.000","1.000"
"abc_transporters","sc_glutamate_biosynthesis_wp77_71350","8","0.125","0.011","0.000","0.961"
"abc_transporters","sc_lactose_degradation_wp546_69943","7","0.104","0.011","0.000","0.946"
"abc_transporters","sc_isoleucine_biosynthesis_wp250_69831","7","0.104","0.011","0.000","0.946"
"abc_transporters","sc_glycolysis_and_gluconeogenesis_wp515_78397","7","0.104","0.065","0.000","0.968"
"abc_transporters","sc_asparagine_degradation_wp432_71892","8","0.125","0.011","0.000","0.961"
"abc_transporters","sc_tca_cycle_-_detailed_wp296_76239","6","0.083","0.035","0.000","0.941"
"abc_transporters","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","9","0.146","0.007","0.000","0.974"
"abc_transporters","sc_phenylalanine_degradation_wp573_74213","6","0.083","0.018","0.000","0.934"
"abc_transporters","sc_purine_fermentation_wp463_73550","6","0.083","0.010","0.000","0.931"
"abc_transporters","sc_serine_and_glycine_biosynthesis_wp218_69824","9","0.146","0.010","0.000","0.975"
"abc_transporters","sc_histidine_biosynthesis_wp514_71894","8","0.125","0.016","0.000","0.963"
"abc_transporters","sc_serine_biosynthesis_wp459_69877","8","0.125","0.007","0.000","0.959"
"abc_transporters","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","10","0.167","0.016","0.000","0.992"
"abc_transporters","sc_ubiquinone_biosynthesis_wp308_69850","7","0.104","0.016","0.000","0.948"
"abc_transporters","sc_translation_factors_wp32_71347","11","0.188","0.057","0.000","1.024"
"abc_transporters","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","10","0.167","0.010","0.000","0.990"
"abc_transporters","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","10","0.167","0.011","0.000","0.990"
"abc_transporters","sc_phospholipid_biosynthesis_wp9_69581","8","0.125","0.015","0.000","0.962"
"abc_transporters","sc_sphingolipid_metabolism_wp370_76472","7","0.104","0.032","0.000","0.955"
"abc_transporters","sc_xylulose-monophosphate_cycle_wp361_69862","7","0.104","0.008","0.000","0.945"
"abc_transporters","sc_principle_pathways_of_carbon_metabolism_wp112_78138","9","0.146","0.128","0.000","1.024"
"abc_transporters","sc_glutamate_degradation_iii_wp503_69932","7","0.104","0.008","0.000","0.945"
"abc_transporters","sc_chorismate_biosynthesis_wp479_73732","8","0.125","0.013","0.000","0.961"
"abc_transporters","sc_glutamate_degradation_i_wp556_69958","7","0.104","0.005","0.000","0.943"
"abc_transporters","sc_leucine_degradation_wp354_70265","6","0.083","0.007","0.000","0.929"
"abc_transporters","sc_dna_replication_wp13_78398","6","0.083","0.117","0.000","0.975"
"abc_transporters","sc_genes_of_meiotic_recombination_wp377_69605","7","0.104","0.031","0.000","0.954"
"abc_transporters","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","8","0.125","0.010","0.000","0.960"
"abc_transporters","sc_nad_salvage_pathway_wp171_73683","6","0.083","0.010","0.000","0.931"
"abc_transporters","sc_aspartate_biosynthesis_wp1518_76276","9","0.146","0.007","0.000","0.974"
"abc_transporters","sc_glycine_degradation_wp345_71005","6","0.083","0.015","0.000","0.933"
"abc_transporters","sc_pyruvate_dehydrogenase_pathway_wp214_69823","8","0.125","0.007","0.000","0.959"
"abc_transporters","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","11","0.188","0.005","0.000","1.002"
"abc_transporters","sc_cholesterol_biosynthesis_wp132_77403","8","0.125","0.023","0.000","0.965"
"abc_transporters","sc_lysine_biosynthesis_wp533_69940","7","0.104","0.013","0.000","0.947"
"abc_transporters","sc_glycine_biosynthesis_wp261_77412","7","0.104","0.007","0.000","0.944"
"abc_transporters","sc_octane_oxidation_wp552_69954","7","0.104","0.008","0.000","0.945"
"abc_transporters","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","11","0.188","0.010","0.000","1.004"
"abc_transporters","sc_folic_acid_biosynthesis_wp555_69957","7","0.104","0.024","0.000","0.951"
"abc_transporters","sc_sulfur_amino_acid_biosynthesis_wp7_70252","9","0.146","0.023","0.000","0.980"
"abc_transporters","sc_isoleucine_degradation_wp178_69780","6","0.083","0.011","0.000","0.931"
"abc_transporters","sc_tryptophan_degradation_via_kynurenine_wp452_70274","9","0.146","0.010","0.000","0.975"
"abc_transporters","sc_m-cresol_degradation_wp172_69778","7","0.104","0.010","0.000","0.945"
"abc_transporters","sc_cytoplasmic_ribosomal_proteins_wp210_70142","10","0.167","0.164","0.000","1.053"
"abc_transporters","sc_mapk_signaling_pathway_wp510_78392","6","0.083","0.093","0.000","0.965"
"abc_transporters","sc_mitochondrial_trna_synthetases_wp62_76238","10","0.167","0.023","0.000","0.995"
"abc_transporters","sc_starch_and_cellulose_biosynthesis_wp257_69834","11","0.188","0.008","0.000","1.004"
"abc_transporters","sc_homocysteine_and_cysteine_interconversion_wp128_69755","10","0.167","0.007","0.000","0.988"
"udp-n-acetylglucosamine_biosynthesis","sc_cytoplasmic_trna_synthetases_wp219_76236","16","0.292","0.041","0.001","1.091"
"udp-n-acetylglucosamine_biosynthesis","sc_trehalose_biosynthesis_wp239_70272","19","0.354","0.009","0.000","1.122"
"udp-n-acetylglucosamine_biosynthesis","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","20","0.375","0.034","0.000","1.147"
"udp-n-acetylglucosamine_biosynthesis","sc_fatty_acid_elongation,_unsaturated_wp16_71346","12","0.208","0.013","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_upiquinone_q_prenylation_wp287_69848","10","0.167","0.013","0.000","0.991"
"udp-n-acetylglucosamine_biosynthesis","sc_anaerobic_respiration_wp575_73676","9","0.146","0.004","0.000","0.973"
"udp-n-acetylglucosamine_biosynthesis","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","18","0.333","0.024","0.000","1.113"
"udp-n-acetylglucosamine_biosynthesis","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","24","0.458","0.015","0.000","1.198"
"udp-n-acetylglucosamine_biosynthesis","sc_allantoin_degradation_wp328_71348","10","0.167","0.011","0.000","0.990"
"udp-n-acetylglucosamine_biosynthesis","sc_sulfur_degradation_wp440_69875","8","0.125","0.009","0.000","0.960"
"udp-n-acetylglucosamine_biosynthesis","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","24","0.458","0.015","0.000","1.198"
"udp-n-acetylglucosamine_biosynthesis","sc_pentose_phosphate_pathway_wp369_69863","11","0.188","0.026","0.000","1.011"
"udp-n-acetylglucosamine_biosynthesis","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","14","0.250","0.013","0.000","1.050"
"udp-n-acetylglucosamine_biosynthesis","sc_eukaryotic_transcription_initiation_wp425_77440","12","0.208","0.066","0.002","1.044"
"udp-n-acetylglucosamine_biosynthesis","sc_sulfate_assimilation_pathway_ii_wp579_70251","12","0.208","0.013","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","35","0.688","0.000","0.000","1.354"
"udp-n-acetylglucosamine_biosynthesis","sc_methionine_degradation_wp46_69881","11","0.188","0.009","0.000","1.004"
"udp-n-acetylglucosamine_biosynthesis","sc_threonine_and_methionine_biosynthesis_wp423_69874","21","0.396","0.017","0.000","1.155"
"udp-n-acetylglucosamine_biosynthesis","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","16","0.292","0.055","0.001","1.098"
"udp-n-acetylglucosamine_biosynthesis","sc_pentose_phosphate_pathway_2_wp670_73392","11","0.188","0.030","0.000","1.013"
"udp-n-acetylglucosamine_biosynthesis","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","19","0.354","0.000","0.000","1.118"
"udp-n-acetylglucosamine_biosynthesis","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","15","0.271","0.094","0.003","1.101"
"udp-n-acetylglucosamine_biosynthesis","sc_asparagine_biosynthesis_wp67_71349","19","0.354","0.009","0.000","1.122"
"udp-n-acetylglucosamine_biosynthesis","sc_phenylalanine_biosynthesis_wp194_69817","22","0.417","0.009","0.000","1.166"
"udp-n-acetylglucosamine_biosynthesis","sc_tryptophan_biosynthesis_wp165_71899","19","0.354","0.013","0.000","1.124"
"udp-n-acetylglucosamine_biosynthesis","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","20","0.375","0.009","0.000","1.137"
"udp-n-acetylglucosamine_biosynthesis","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","24","0.458","0.004","0.000","1.194"
"udp-n-acetylglucosamine_biosynthesis","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","15","0.271","0.026","0.000","1.070"
"udp-n-acetylglucosamine_biosynthesis","sc_pathways_of_chorismate_wp213_71175","10","0.167","0.080","0.002","1.021"
"udp-n-acetylglucosamine_biosynthesis","sc_tca_cycle_wp490_78394","7","0.104","0.070","0.002","0.972"
"udp-n-acetylglucosamine_biosynthesis","sc_glucose_repression_wp2836_78395","12","0.208","0.045","0.001","1.034"
"udp-n-acetylglucosamine_biosynthesis","sc_nucleotide_metabolism_wp321_71895","11","0.188","0.019","0.000","1.008"
"udp-n-acetylglucosamine_biosynthesis","sc_arginine_degradation_wp54_70247","9","0.146","0.009","0.000","0.974"
"udp-n-acetylglucosamine_biosynthesis","sc_isoleucine_and_valine_biosynthesis_wp359_69861","21","0.396","0.041","0.001","1.165"
"udp-n-acetylglucosamine_biosynthesis","sc_fatty_acid_oxidation_wp91_71343","9","0.146","0.024","0.000","0.981"
"udp-n-acetylglucosamine_biosynthesis","sc_p-cymene_degradation_wp181_69808","11","0.188","0.013","0.000","1.006"
"udp-n-acetylglucosamine_biosynthesis","sc_tyrosine_biosynthesis_wp538_69941","21","0.396","0.009","0.000","1.151"
"udp-n-acetylglucosamine_biosynthesis","sc_lipases_biosynthesis_wp71_70049","17","0.313","0.007","0.000","1.091"
"udp-n-acetylglucosamine_biosynthesis","sc_glutamate_degradation_viii_wp99_70055","12","0.208","0.011","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_threonine_biosynthesis_wp331_70271","19","0.354","0.011","0.000","1.123"
"udp-n-acetylglucosamine_biosynthesis","sc_fatty_acid_elongation,_saturated_wp380_69867","12","0.208","0.013","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_de_novo_nad_biosynthesis_wp541_69942","17","0.313","0.019","0.000","1.097"
"udp-n-acetylglucosamine_biosynthesis","sc_protein_modifications_wp346_69859","9","0.146","0.026","0.000","0.982"
"udp-n-acetylglucosamine_biosynthesis","sc_polyamine_biosynthesis_wp290_69849","20","0.375","0.009","0.000","1.137"
"udp-n-acetylglucosamine_biosynthesis","sc_arginine_biosynthesis_wp275_69844","18","0.333","0.017","0.000","1.111"
"udp-n-acetylglucosamine_biosynthesis","sc_valine_biosynthesis_wp2_78390","18","0.333","0.011","0.000","1.108"
"udp-n-acetylglucosamine_biosynthesis","sc_sucrose_biosynthesis_wp14_69669","19","0.354","0.002","0.000","1.119"
"udp-n-acetylglucosamine_biosynthesis","sc_serine-isocitrate_lyase_pathway_wp390_69869","10","0.167","0.036","0.000","1.001"
"udp-n-acetylglucosamine_biosynthesis","sc_glutathione_biosynthesis_wp196_76277","21","0.396","0.004","0.000","1.149"
"udp-n-acetylglucosamine_biosynthesis","sc_glycogen_catabolism_wp478_70263","11","0.188","0.009","0.000","1.004"
"udp-n-acetylglucosamine_biosynthesis","sc_glutamate_degradation_vii_wp559_70041","12","0.208","0.019","0.000","1.023"
"udp-n-acetylglucosamine_biosynthesis","sc_galactose_metabolism_wp549_69945","12","0.208","0.013","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_aerobic_glycerol_catabolism_wp224_71353","11","0.188","0.036","0.000","1.016"
"udp-n-acetylglucosamine_biosynthesis","sc_deoxyribose_phosphate_metabolism_wp228_69829","13","0.229","0.009","0.000","1.033"
"udp-n-acetylglucosamine_biosynthesis","sc_gluconeogenesis_wp156_69762","14","0.250","0.015","0.000","1.051"
"udp-n-acetylglucosamine_biosynthesis","sc_nad_biosynthesis_wp84_71345","15","0.271","0.007","0.000","1.062"
"udp-n-acetylglucosamine_biosynthesis","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","18","0.333","0.017","0.000","1.111"
"udp-n-acetylglucosamine_biosynthesis","sc_cell_cycle_and_cell_division_wp414_78393","12","0.208","0.238","0.025","1.135"
"udp-n-acetylglucosamine_biosynthesis","sc_udp-glucose_conversion_wp109_69750","17","0.313","0.011","0.000","1.093"
"udp-n-acetylglucosamine_biosynthesis","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","16","0.292","0.024","0.000","1.084"
"udp-n-acetylglucosamine_biosynthesis","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","23","0.438","0.041","0.001","1.194"
"udp-n-acetylglucosamine_biosynthesis","sc_trehalose_degradation,_low_osmolarity_wp70_70048","12","0.208","0.011","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_leucine_biosynthesis_wp180_69807","20","0.375","0.013","0.000","1.138"
"udp-n-acetylglucosamine_biosynthesis","sc_toluene_degradation_wp60_78389","10","0.167","0.013","0.000","0.991"
"udp-n-acetylglucosamine_biosynthesis","sc_triglyceride_biosynthesis_wp266_69843","20","0.375","0.009","0.000","1.137"
"udp-n-acetylglucosamine_biosynthesis","sc_glycolysis_wp253_69832","9","0.146","0.039","0.001","0.987"
"udp-n-acetylglucosamine_biosynthesis","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","13","0.229","0.009","0.000","1.033"
"udp-n-acetylglucosamine_biosynthesis","sc_proteasome_degradation_wp158_77442","9","0.146","0.078","0.002","1.005"
"udp-n-acetylglucosamine_biosynthesis","sc_tryptophan_degradation_wp301_67723","10","0.167","0.026","0.000","0.996"
"udp-n-acetylglucosamine_biosynthesis","sc_glucose-1-phosphate_metabolism_wp260_69835","14","0.250","0.009","0.000","1.048"
"udp-n-acetylglucosamine_biosynthesis","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","21","0.396","0.026","0.000","1.159"
"udp-n-acetylglucosamine_biosynthesis","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","24","0.458","0.045","0.001","1.211"
"udp-n-acetylglucosamine_biosynthesis","sc_glutamate_biosynthesis_wp77_71350","20","0.375","0.015","0.000","1.139"
"udp-n-acetylglucosamine_biosynthesis","sc_lactose_degradation_wp546_69943","10","0.167","0.015","0.000","0.992"
"udp-n-acetylglucosamine_biosynthesis","sc_isoleucine_biosynthesis_wp250_69831","20","0.375","0.015","0.000","1.139"
"udp-n-acetylglucosamine_biosynthesis","sc_glycolysis_and_gluconeogenesis_wp515_78397","16","0.292","0.086","0.003","1.112"
"udp-n-acetylglucosamine_biosynthesis","sc_asparagine_degradation_wp432_71892","10","0.167","0.015","0.000","0.992"
"udp-n-acetylglucosamine_biosynthesis","sc_tca_cycle_-_detailed_wp296_76239","8","0.125","0.047","0.001","0.976"
"udp-n-acetylglucosamine_biosynthesis","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","19","0.354","0.009","0.000","1.122"
"udp-n-acetylglucosamine_biosynthesis","sc_phenylalanine_degradation_wp573_74213","13","0.229","0.024","0.000","1.040"
"udp-n-acetylglucosamine_biosynthesis","sc_purine_fermentation_wp463_73550","9","0.146","0.013","0.000","0.976"
"udp-n-acetylglucosamine_biosynthesis","sc_serine_and_glycine_biosynthesis_wp218_69824","21","0.396","0.013","0.000","1.153"
"udp-n-acetylglucosamine_biosynthesis","sc_histidine_biosynthesis_wp514_71894","18","0.333","0.022","0.000","1.112"
"udp-n-acetylglucosamine_biosynthesis","sc_serine_biosynthesis_wp459_69877","18","0.333","0.009","0.000","1.107"
"udp-n-acetylglucosamine_biosynthesis","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","13","0.229","0.022","0.000","1.039"
"udp-n-acetylglucosamine_biosynthesis","sc_ubiquinone_biosynthesis_wp308_69850","18","0.333","0.022","0.000","1.112"
"udp-n-acetylglucosamine_biosynthesis","sc_translation_factors_wp32_71347","9","0.146","0.076","0.002","1.004"
"udp-n-acetylglucosamine_biosynthesis","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","16","0.292","0.013","0.000","1.079"
"udp-n-acetylglucosamine_biosynthesis","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","21","0.396","0.015","0.000","1.154"
"udp-n-acetylglucosamine_biosynthesis","sc_phospholipid_biosynthesis_wp9_69581","17","0.313","0.019","0.000","1.097"
"udp-n-acetylglucosamine_biosynthesis","sc_sphingolipid_metabolism_wp370_76472","10","0.167","0.043","0.001","1.004"
"udp-n-acetylglucosamine_biosynthesis","sc_xylulose-monophosphate_cycle_wp361_69862","12","0.208","0.011","0.000","1.020"
"udp-n-acetylglucosamine_biosynthesis","sc_principle_pathways_of_carbon_metabolism_wp112_78138","14","0.250","0.167","0.012","1.123"
