"intpathway","kegg","LCS","Gene Agreement","GenePair Agreement"
"superpathway_of_phosphatidate_biosynthesis","cytochrome_bc1_complex","9","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","escrt-iii_complex","7","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","16","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","24","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","19","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","c1-unit_interconversion,_eukaryotes","12","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","17","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","gaba_(gamma-aminobutyrate)_shunt","12","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","n-glycosylation_by_oligosaccharyltransferase","15","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","coenzyme_a_biosynthesis,_pantothenate_=>_coa","17","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","fatty_acid_biosynthesis,_initiation","20","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","gpi-anchor_biosynthesis,_core_oligosaccharide","17","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","pentose_phosphate_pathway_(pentose_phosphate_cycle)","25","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","21","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","22","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","20","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","p97-ufd1-npl4_complex","6","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","20","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","citrate_cycle_(tca_cycle,_krebs_cycle)","13","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","18","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","methionine_salvage_pathway","12","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","apc/c_complex","5","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","rna_polymerase_ii,_eukaryotes","13","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","ornithine_biosynthesis,_glutamate_=>_ornithine","18","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","assimilatory_sulfate_reduction,_sulfate_=>_h2s","16","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","eif4f_complex","6","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","26","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","prpp_biosynthesis,_ribose_5p_=>_prpp","17","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","dna_damage-induced_cell_cycle_checkpoints","12","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","copii_complex","6","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","ergocalciferol_biosynthesis","19","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","rna_polymerase_iii,_eukaryotes","13","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","18","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","scf-met30_complex","7","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","19","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","tramp_complex","6","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","histidine_biosynthesis,_prpp_=>_histidine","19","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","ribosome,_eukaryotes","9","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","escrt-ii_complex","7","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","tryptophan_biosynthesis,_chorismate_=>_tryptophan","20","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","proteasome,_20s_core_particle","12","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","19","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","20","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","fatty_acid_biosynthesis,_elongation","20","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","rna_polymerase_i,_eukaryotes","13","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","exosome,_eukaryotes","9","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","dna_polymerase_epsilon_complex","11","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","17","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","n-glycan_precursor_biosynthesis","17","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","cytochrome_bc1_complex_respiratory_unit","14","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","dna_polymerase_zeta  complex","9","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","18","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","19","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","15","0.965","1.000"
"superpathway_of_phosphatidate_biosynthesis","scf-cdc4_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","c5_isoprenoid_biosynthesis,_mevalonate_pathway","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","gluconeogenesis,_oxaloacetate_=>_fructose-6p","12","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","aminoacyl-trna_biosynthesis,_eukaryotes","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","scf-grr1_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","24","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","n-glycan_biosynthesis,_high-mannose_type","17","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","cell_cycle_-_g1/s_transition","9","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","16","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","succinate_dehydrogenase_(ubiquinone)","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","16","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","beta-oxidation,_acyl-coa_synthesis","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","escrt-0_complex","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","proline_biosynthesis,_glutamate_=>_proline","20","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","26","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","glyoxylate_cycle","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","exosome,_archaea","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","camp_signaling","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","f-type_atpase,_eukaryotes","12","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","sphingosine_degradation","11","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","21","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","20","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","23","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","22","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","ski_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","mrx_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","26","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","lsm_1-7_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","glycolysis,_core_module_involving_three-carbon_compounds","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","sm_core_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","cell_cycle_-_g2/m_transition","9","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","dna_polymerase_alpha_/_primase_complex","14","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","decapping_complex","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","sec61_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","mcm_complex","5","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","spliceosome,_u1-snrnp","10","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","cap_binding_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","h/aca_ribonucleoprotein_complex","11","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","origin_recognition_complex","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","n-glycan_precursor_trimming","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","gins_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","tetrahydrofolate_biosynthesis,_gtp_=>_thf","24","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","lsm_2-8_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","proteasome,_19s_regulatory_particle_(pa700)","12","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","rf-c_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","22","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","23","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","holo-tfiih_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","serine_biosynthesis,_glycerate-3p_=>_serine","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","cytochrome_bc1_complex","9","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","escrt-iii_complex","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","16","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","22","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","c1-unit_interconversion,_eukaryotes","12","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","gaba_(gamma-aminobutyrate)_shunt","12","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","n-glycosylation_by_oligosaccharyltransferase","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","coenzyme_a_biosynthesis,_pantothenate_=>_coa","17","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","fatty_acid_biosynthesis,_initiation","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","gpi-anchor_biosynthesis,_core_oligosaccharide","17","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","pentose_phosphate_pathway_(pentose_phosphate_cycle)","20","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","20","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","p97-ufd1-npl4_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","citrate_cycle_(tca_cycle,_krebs_cycle)","13","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","methionine_salvage_pathway","11","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","apc/c_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","rna_polymerase_ii,_eukaryotes","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","ornithine_biosynthesis,_glutamate_=>_ornithine","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","assimilatory_sulfate_reduction,_sulfate_=>_h2s","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","eif4f_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","21","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","prpp_biosynthesis,_ribose_5p_=>_prpp","17","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","dna_damage-induced_cell_cycle_checkpoints","13","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","copii_complex","6","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","ergocalciferol_biosynthesis","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","rna_polymerase_iii,_eukaryotes","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","scf-met30_complex","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","21","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","tramp_complex","7","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","histidine_biosynthesis,_prpp_=>_histidine","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","ribosome,_eukaryotes","10","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","escrt-ii_complex","8","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","tryptophan_biosynthesis,_chorismate_=>_tryptophan","20","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","proteasome,_20s_core_particle","11","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","fatty_acid_biosynthesis,_elongation","19","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","rna_polymerase_i,_eukaryotes","15","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","exosome,_eukaryotes","10","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","dna_polymerase_epsilon_complex","13","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","17","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","n-glycan_precursor_biosynthesis","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","cytochrome_bc1_complex_respiratory_unit","13","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","dna_polymerase_zeta  complex","11","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","22","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","18","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","13","0.965","1.000"
"superpathway_of_polyamine_biosynthesis","scf-cdc4_complex","6","0.965","1.000"
"alanine_degradation","c5_isoprenoid_biosynthesis,_mevalonate_pathway","9","0.965","1.000"
"alanine_degradation","gluconeogenesis,_oxaloacetate_=>_fructose-6p","9","0.965","1.000"
"alanine_degradation","aminoacyl-trna_biosynthesis,_eukaryotes","10","0.965","1.000"
"alanine_degradation","scf-grr1_complex","3","0.965","1.000"
"alanine_degradation","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","9","0.965","1.000"
"alanine_degradation","n-glycan_biosynthesis,_high-mannose_type","10","0.965","1.000"
"alanine_degradation","cell_cycle_-_g1/s_transition","10","0.965","1.000"
"alanine_degradation","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","12","0.965","1.000"
"alanine_degradation","succinate_dehydrogenase_(ubiquinone)","11","0.965","1.000"
"alanine_degradation","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","16","0.965","1.000"
"alanine_degradation","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","12","0.965","1.000"
"alanine_degradation","beta-oxidation,_acyl-coa_synthesis","9","0.965","1.000"
"alanine_degradation","escrt-0_complex","4","0.965","1.000"
"alanine_degradation","proline_biosynthesis,_glutamate_=>_proline","12","0.965","1.000"
"alanine_degradation","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","12","0.965","1.000"
"alanine_degradation","glyoxylate_cycle","5","0.965","1.000"
"alanine_degradation","exosome,_archaea","5","0.965","1.000"
"alanine_degradation","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","13","0.965","1.000"
"alanine_degradation","camp_signaling","6","0.965","1.000"
"alanine_degradation","f-type_atpase,_eukaryotes","7","0.965","1.000"
"alanine_degradation","sphingosine_degradation","16","0.965","1.000"
"alanine_degradation","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","10","0.965","1.000"
"alanine_degradation","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","11","0.965","1.000"
"alanine_degradation","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","10","0.965","1.000"
"alanine_degradation","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","10","0.965","1.000"
"alanine_degradation","ski_complex","3","0.965","1.000"
"alanine_degradation","mrx_complex","2","0.965","1.000"
"alanine_degradation","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","13","0.965","1.000"
